data.set;total.cost;lot.sale.days;overage;mileage;vehicle.type;domestic.import;vehicle.age;vehicle.age.group;color.set;makex;state;make.model
TEST;4492;20;NO;70732;LUXURY;Import;4;FOUR;SILVER;NISSAN;FL;NISSAN.SENTRA
TRAIN;5883;15;NO;72859;FAMILY.MEDIUM;Domestic;6;SIX;GREEN;PONTIAC;AZ;PONTIAC.BONNEVILLE
TEST;4026;21;NO;49314;ECONOMY;Import;3;ONE-THREE;RED;KIA;TX;KIA.SEPHIA
VALIDATE;4943;1;NO;67883;ECONOMY;Domestic;5;FIVE;BLUE;CHEVROLET;VA;CHEVROLET.CAVALIER
TRAIN;4794;4;NO;89999;LUXURY;Domestic;6;SIX;WHITE;PONTIAC;TX;PONTIAC.BONNEVILLE
VALIDATE;7886;11;NO;91885;FAMILY.MEDIUM;Import;5;FIVE;BLACK;MAZDA;TX;MAZDA.626
TEST;5399;72;NO;74580;FAMILY.LARGE;Domestic;4;FOUR;BLACK;CHEVROLET;CA;CHEVROLET.LUMINA
VALIDATE;4933;57;NO;60439;FAMILY.SMALL;Domestic;4;FOUR;BLUE;CHEVROLET;GA;CHEVROLET.CAVALIER
TRAIN;4768;44;NO;108253;FAMILY.MEDIUM;Import;7;SEVEN+;SILVER;TOYOTA;AZ;TOYOTA.COROLLA
TEST;5231;69;NO;63460;LUXURY;Import;4;FOUR;GREEN;TOYOTA;FL;TOYOTA.COROLLA
TRAIN;2766;16;NO;88412;FAMILY.LARGE;Domestic;7;SEVEN+;BLUE;FORD;CA;FORD.CROWN VICTORIA
TEST;3727;20;NO;78254;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;PLYMOUTH;TX;PLYMOUTH.BREEZE
TRAIN;5316;53;NO;80292;FAMILY.MEDIUM;Domestic;3;ONE-THREE;WHITE;MERCURY;TX;MERCURY.SABLE
TRAIN;4698;31;NO;91818;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLACK;BUICK;TX;BUICK.REGAL
TEST;5787;4;NO;94971;LUXURY;Import;6;SIX;GREEN;TOYOTA;GA;TOYOTA.CAMRY
TRAIN;5932;5;NO;23853;FAMILY.SMALL;Import;1;ONE-THREE;GOLD;KIA;CA;KIA.SEPHIA
VALIDATE;5381;12;NO;57932;ECONOMY;Import;4;FOUR;GOLD;GEO;FL;GEO.PRIZM
TRAIN;4961;11;NO;67235;LUXURY;Import;5;FIVE;BLACK;NISSAN;TX;NISSAN.ALTIMA
TEST;4716;17;NO;66510;FAMILY.SMALL;Import;4;FOUR;GREEN;NISSAN;CA;NISSAN.SENTRA
TRAIN;3987;89;NO;40018;ECONOMY;Import;6;SIX;GOLD;KIA;TX;KIA.SEPHIA
TEST;4617;51;NO;69518;FAMILY.MEDIUM;Domestic;6;SIX;GREEN;FORD;CA;FORD.TAURUS
TRAIN;5073;48;NO;44991;FAMILY.MEDIUM;Import;3;ONE-THREE;SILVER;HYUNDAI;CA;HYUNDAI.ELANTRA
VALIDATE;5451;72;NO;88248;FAMILY.MEDIUM;Domestic;6;SIX;GREEN;FORD;VA;FORD.TAURUS
TEST;3723;9;NO;72457;FAMILY.MEDIUM;Domestic;4;FOUR;GOLD;FORD;AZ;FORD.ESCORT
TRAIN;4966;56;NO;78698;ECONOMY;Domestic;4;FOUR;WHITE;FORD;TX;FORD.ESCORT
TEST;5048;2;NO;94961;FAMILY.LARGE;Domestic;7;SEVEN+;GOLD;OLDSMOBILE;GA;OLDSMOBILE.88
TEST;4040;54;NO;75039;ECONOMY;Domestic;6;SIX;SILVER;PLYMOUTH;FL;PLYMOUTH.NEON
VALIDATE;3793;23;NO;48016;ECONOMY;Import;5;FIVE;BLUE;GEO;CA;GEO.METRO
TEST;5398;89;NO;78989;FAMILY.LARGE;Domestic;6;SIX;WHITE;BUICK;CA;BUICK.REGAL
TRAIN;4354;12;NO;76798;FAMILY.LARGE;Domestic;9;SEVEN+;WHITE;FORD;AZ;FORD.CROWN VICTORIA
VALIDATE;4439;26;NO;89458;FAMILY.LARGE;Domestic;9;SEVEN+;BLUE;BUICK;VA;BUICK.ROADMASTER
VALIDATE;7173;14;NO;74488;ECONOMY;Domestic;5;FIVE;WHITE;DODGE;TX;DODGE.NEON
VALIDATE;3590;1;NO;90330;FAMILY.LARGE;Domestic;9;SEVEN+;WHITE;OLDSMOBILE;TX;OLDSMOBILE.98
TRAIN;4262;32;NO;58825;ECONOMY;Domestic;5;FIVE;PURPLE;DODGE;FL;DODGE.NEON
TRAIN;5567;22;NO;103598;LUXURY;Import;7;SEVEN+;GREEN;NISSAN;CA;NISSAN.MAXIMA
TRAIN;3736;14;NO;63895;ECONOMY;Domestic;6;SIX;WHITE;PLYMOUTH;GA;PLYMOUTH.NEON
TRAIN;4920;59;NO;65489;FAMILY.SMALL;Domestic;5;FIVE;WHITE;FORD;CA;FORD.ESCORT
TRAIN;6304;81;NO;85330;FAMILY.SMALL;Import;6;SIX;BLUE;TOYOTA;CA;TOYOTA.COROLLA
TRAIN;5338;8;NO;77145;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;MERCURY;AZ;MERCURY.SABLE
TRAIN;3740;6;NO;93983;LUXURY;Import;4;FOUR;PURPLE;NISSAN;FL;NISSAN.SENTRA
TEST;4434;1;NO;83457;FAMILY.MEDIUM;Domestic;3;ONE-THREE;SILVER;FORD;VA;FORD.CONTOUR
TEST;5092;88;NO;77215;FAMILY.MEDIUM;Domestic;4;FOUR;RED;OLDSMOBILE;FL;OLDSMOBILE.ACHIEVA
TRAIN;3539;11;NO;76569;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;BUICK;AZ;BUICK.SKYLARK
TRAIN;4347;10;NO;69579;FAMILY.MEDIUM;Domestic;3;ONE-THREE;GREEN;FORD;TX;FORD.TAURUS
TRAIN;4611;60;NO;78354;LUXURY;Import;4;FOUR;SILVER;NISSAN;TX;NISSAN.SENTRA
TRAIN;4839;51;NO;89299;FAMILY.LARGE;Domestic;6;SIX;GREEN;CHEVROLET;GA;CHEVROLET.LUMINA
TEST;5402;15;NO;64201;FAMILY.MEDIUM;Domestic;6;SIX;GREEN;OLDSMOBILE;VA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;2979;7;NO;108120;FAMILY.SMALL;Import;8;SEVEN+;GREEN;NISSAN;CA;NISSAN.SENTRA
TRAIN;4406;31;NO;94061;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;FORD;FL;FORD.TAURUS
TEST;4502;2;NO;89684;FAMILY.MEDIUM;Import;6;SIX;SILVER;MITSUBISHI;CA;MITSUBISHI.GALANT
TRAIN;4550;28;NO;85742;FAMILY.LARGE;Domestic;9;SEVEN+;PURPLE;FORD;CA;FORD.CROWN VICTORIA
TRAIN;5983;1;NO;73048;FAMILY.MEDIUM;Domestic;5;FIVE;SILVER;FORD;VA;FORD.TAURUS
TEST;4950;8;NO;88804;FAMILY.MEDIUM;Domestic;4;FOUR;SILVER;CHRYSLER;TX;CHRYSLER.CIRRUS
TRAIN;5246;3;NO;72528;ECONOMY;Import;3;ONE-THREE;SILVER;KIA;NV;KIA.SEPHIA
VALIDATE;4277;3;NO;89096;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;OLDSMOBILE;AZ;OLDSMOBILE.88
VALIDATE;5111;3;NO;86368;FAMILY.MEDIUM;Domestic;5;FIVE;SILVER;DODGE;VA;DODGE.STRATUS
TRAIN;4294;21;NO;72180;ECONOMY;Domestic;4;FOUR;GREEN;FORD;TX;FORD.ESCORT
VALIDATE;3899;4;NO;70357;ECONOMY;Import;6;SIX;GREEN;GEO;FL;GEO.PRIZM
TRAIN;8105;51;NO;85139;LUXURY;Import;8;SEVEN+;PURPLE;TOYOTA;CA;TOYOTA.CAMRY
VALIDATE;4969;6;NO;67603;FAMILY.LARGE;Domestic;3;ONE-THREE;SILVER;FORD;CA;FORD.TAURUS
VALIDATE;4266;17;NO;46878;FAMILY.MEDIUM;Import;2;ONE-THREE;BLACK;HYUNDAI;CA;HYUNDAI.ACCENT
TRAIN;5721;3;NO;90716;LUXURY;Import;8;SEVEN+;PURPLE;TOYOTA;CA;TOYOTA.CAMRY
TRAIN;4769;3;NO;60608;FAMILY.MEDIUM;Domestic;5;FIVE;BLUE;FORD;FL;FORD.TAURUS
TRAIN;4237;80;NO;44683;FAMILY.MEDIUM;Domestic;7;SEVEN+;GREEN;FORD;AZ;FORD.TAURUS
TEST;4427;80;NO;74138;FAMILY.MEDIUM;Domestic;4;FOUR;PURPLE;BUICK;AZ;BUICK.SKYLARK
TRAIN;5172;1;NO;96054;LUXURY;Import;7;SEVEN+;BLACK;NISSAN;CA;NISSAN.ALTIMA
TRAIN;4732;0;NO;75807;FAMILY.MEDIUM;Domestic;5;FIVE;BLUE;CHEVROLET;VA;CHEVROLET.LUMINA
TRAIN;4308;28;NO;65307;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;FORD;AZ;FORD.CONTOUR
TRAIN;5301;11;NO;102496;LUXURY;Import;9;SEVEN+;RED;TOYOTA;CA;TOYOTA.CAMRY
TRAIN;4807;15;NO;96853;FAMILY.SMALL;Import;6;SIX;GREEN;MAZDA;CA;MAZDA.PROTEGE
TRAIN;5813;16;NO;46816;FAMILY.MEDIUM;Import;7;SEVEN+;BLUE;NISSAN;CA;NISSAN.SENTRA
TRAIN;4456;0;NO;96476;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;OLDSMOBILE;GA;OLDSMOBILE.CUTLASS
TRAIN;6007;74;NO;84148;FAMILY.LARGE;Domestic;5;FIVE;SILVER;CHEVROLET;TX;CHEVROLET.LUMINA
TEST;5349;40;NO;96773;LUXURY;Import;6;SIX;WHITE;NISSAN;CA;NISSAN.ALTIMA
TRAIN;4869;52;NO;84564;ECONOMY;Import;6;SIX;BLUE;MAZDA;GA;MAZDA.PROTEGE
VALIDATE;4348;26;NO;89804;FAMILY.SMALL;Domestic;5;FIVE;BLUE;PONTIAC;GA;PONTIAC.GRAND AM
TRAIN;4427;2;NO;61119;ECONOMY;Import;4;FOUR;GREEN;GEO;GA;GEO.PRIZM
VALIDATE;3836;29;NO;86197;FAMILY.MEDIUM;Domestic;6;SIX;GOLD;FORD;AZ;FORD.TAURUS
TEST;5140;15;NO;68054;LUXURY;Import;4;FOUR;GREEN;NISSAN;CA;NISSAN.SENTRA
TRAIN;6052;23;NO;48496;FAMILY.MEDIUM;Domestic;4;FOUR;BLACK;FORD;VA;FORD.TAURUS
TRAIN;4500;6;NO;80620;FAMILY.LARGE;Domestic;6;SIX;WHITE;PONTIAC;FL;PONTIAC.BONNEVILLE
VALIDATE;4507;88;NO;68269;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;FORD;TX;FORD.TAURUS
TRAIN;5263;2;NO;97164;LUXURY;Domestic;7;SEVEN+;SILVER;OTHER;GA;LINCOLN.TOWN CAR
TRAIN;5790;28;NO;84695;LUXURY;Domestic;6;SIX;GREEN;PONTIAC;CA;PONTIAC.BONNEVILLE
TRAIN;5859;2;NO;92296;FAMILY.MEDIUM;Domestic;5;FIVE;SILVER;BUICK;GA;BUICK.LESABRE
TRAIN;4147;55;NO;65456;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;CHEVROLET;CA;CHEVROLET.CORSICA
TRAIN;5175;73;NO;72296;ECONOMY;Domestic;5;FIVE;WHITE;DODGE;TX;DODGE.NEON
TRAIN;6715;5;NO;81493;LUXURY;Import;5;FIVE;BLACK;HONDA;FL;HONDA.ACCORD
TRAIN;5320;7;NO;69091;LUXURY;Import;7;SEVEN+;WHITE;TOYOTA;FL;TOYOTA.CAMRY
TRAIN;4063;2;NO;65775;FAMILY.SMALL;Import;4;FOUR;SILVER;HYUNDAI;TX;HYUNDAI.ELANTRA
TEST;4663;78;NO;103951;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;OLDSMOBILE;FL;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5062;57;NO;80303;LUXURY;Import;4;FOUR;PURPLE;NISSAN;CA;NISSAN.ALTIMA
TEST;4800;0;NO;86503;FAMILY.MEDIUM;Domestic;7;SEVEN+;GOLD;OLDSMOBILE;CA;OLDSMOBILE.CUTLASS SUPREME
TEST;6057;83;NO;57208;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;CHEVROLET;FL;CHEVROLET.LUMINA
TEST;3987;21;NO;56372;FAMILY.LARGE;Domestic;6;SIX;GREEN;FORD;CA;FORD.TAURUS
TEST;4693;58;NO;103864;FAMILY.MEDIUM;Domestic;5;FIVE;PURPLE;CHEVROLET;VA;CHEVROLET.LUMINA
TRAIN;5147;78;NO;69463;FAMILY.MEDIUM;Domestic;6;SIX;SILVER;DODGE;VA;DODGE.STRATUS
TRAIN;4737;5;NO;61850;FAMILY.LARGE;Domestic;6;SIX;GREEN;CHRYSLER;TX;CHRYSLER.LHS
TEST;3562;0;NO;84165;FAMILY.MEDIUM;Domestic;5;FIVE;PURPLE;FORD;VA;FORD.TAURUS
TEST;4432;18;NO;90344;FAMILY.MEDIUM;Domestic;7;SEVEN+;PURPLE;BUICK;CA;BUICK.REGAL
TRAIN;4204;18;NO;82302;FAMILY.LARGE;Domestic;5;FIVE;GREEN;CHEVROLET;CA;CHEVROLET.LUMINA
TRAIN;3753;9;NO;43358;FAMILY.SMALL;Import;4;FOUR;GOLD;KIA;CA;KIA.SEPHIA
VALIDATE;4823;6;NO;69412;FAMILY.LARGE;Domestic;4;FOUR;BLUE;FORD;CA;FORD.CONTOUR
TRAIN;5097;14;NO;76996;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;OTHER;TX;EAGLE.VISION
TRAIN;5477;30;NO;94667;FAMILY.SMALL;Import;5;FIVE;GREEN;TOYOTA;CA;TOYOTA.COROLLA
TRAIN;3470;17;NO;86468;FAMILY.LARGE;Domestic;9;SEVEN+;WHITE;OLDSMOBILE;CA;OLDSMOBILE.CUTLASS SUPREME
TEST;5407;52;NO;36591;FAMILY.SMALL;Import;3;ONE-THREE;RED;HYUNDAI;CA;HYUNDAI.ELANTRA
TEST;4228;19;NO;84212;FAMILY.MEDIUM;Import;5;FIVE;GOLD;HYUNDAI;AZ;HYUNDAI.SONATA
VALIDATE;5698;12;NO;83803;FAMILY.MEDIUM;Domestic;4;FOUR;PURPLE;CHEVROLET;FL;CHEVROLET.LUMINA
TEST;6092;12;NO;62010;FAMILY.LARGE;Domestic;6;SIX;WHITE;OLDSMOBILE;NM;OLDSMOBILE.88
TRAIN;4823;2;NO;88562;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;CHEVROLET;GA;CHEVROLET.LUMINA
TRAIN;5303;1;NO;60153;FAMILY.MEDIUM;Domestic;3;ONE-THREE;GREEN;DODGE;TX;DODGE.STRATUS
TRAIN;5494;14;NO;90033;ECONOMY;Import;5;FIVE;PURPLE;MAZDA;TX;MAZDA.PROTEGE
TRAIN;4593;15;NO;65319;FAMILY.LARGE;Domestic;4;FOUR;SILVER;CHEVROLET;TX;CHEVROLET.LUMINA
TRAIN;5402;4;NO;82305;FAMILY.MEDIUM;Domestic;5;FIVE;BLACK;CHRYSLER;TX;CHRYSLER.CIRRUS
VALIDATE;6094;66;NO;45484;FAMILY.SMALL;Domestic;3;ONE-THREE;BLUE;MERCURY;CA;MERCURY.TRACER
TRAIN;4159;19;NO;74303;ECONOMY;Domestic;5;FIVE;WHITE;FORD;CA;FORD.ESCORT
TEST;5192;73;NO;99495;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;BUICK;AZ;BUICK.LESABRE
TRAIN;4428;36;NO;103025;FAMILY.LARGE;Domestic;7;SEVEN+;GREEN;BUICK;CA;BUICK.PARK AVENUE
TRAIN;4487;27;NO;62360;FAMILY.MEDIUM;Domestic;7;SEVEN+;GREEN;PONTIAC;FL;PONTIAC.BONNEVILLE
TEST;5684;34;NO;58816;ECONOMY;Import;5;FIVE;PURPLE;NISSAN;GA;NISSAN.SENTRA
TRAIN;3445;3;NO;94338;LUXURY;Import;6;SIX;WHITE;NISSAN;FL;NISSAN.SENTRA
VALIDATE;6080;3;NO;68368;LUXURY;Import;8;SEVEN+;PURPLE;TOYOTA;GA;TOYOTA.CAMRY
TEST;4865;2;NO;80257;FAMILY.LARGE;Domestic;4;FOUR;WHITE;CHRYSLER;TX;CHRYSLER.LHS
TRAIN;4937;12;NO;84762;FAMILY.LARGE;Domestic;6;SIX;WHITE;PONTIAC;FL;PONTIAC.BONNEVILLE
TRAIN;4101;25;NO;83656;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;FORD;AZ;FORD.TAURUS
TRAIN;4620;4;NO;91438;LUXURY;Import;10;SEVEN+;WHITE;TOYOTA;FL;TOYOTA.CAMRY
TEST;4103;5;NO;75749;FAMILY.SMALL;Domestic;4;FOUR;WHITE;PONTIAC;TX;PONTIAC.GRAND AM
TRAIN;3992;1;NO;94495;FAMILY.LARGE;Domestic;4;FOUR;PURPLE;CHEVROLET;TX;CHEVROLET.LUMINA
TRAIN;5241;43;NO;94897;FAMILY.LARGE;Domestic;6;SIX;PURPLE;CHRYSLER;CA;CHRYSLER.CONCORDE
VALIDATE;5938;5;NO;45973;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;FORD;TX;FORD.TAURUS
TRAIN;4952;61;NO;61434;FAMILY.LARGE;Domestic;7;SEVEN+;GREEN;OLDSMOBILE;CA;OLDSMOBILE.88
TEST;4850;25;NO;81238;FAMILY.MEDIUM;Domestic;5;FIVE;PURPLE;OLDSMOBILE;TX;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5354;72;NO;63680;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;BUICK;TX;BUICK.CENTURY
VALIDATE;4683;2;NO;106488;LUXURY;Import;5;FIVE;BLACK;NISSAN;FL;NISSAN.SENTRA
VALIDATE;4922;12;NO;94938;FAMILY.LARGE;Domestic;6;SIX;PURPLE;MERCURY;GA;MERCURY.GRAND MARQUIS
TEST;6901;12;NO;70297;FAMILY.MEDIUM;Domestic;3;ONE-THREE;BLUE;PONTIAC;AZ;PONTIAC.GRAND AM
TRAIN;5675;46;NO;65546;LUXURY;Import;5;FIVE;SILVER;NISSAN;VA;NISSAN.SENTRA
TEST;4141;2;NO;72356;ECONOMY;Import;5;FIVE;GREEN;MAZDA;GA;MAZDA.PROTEGE
TRAIN;3743;41;NO;63237;ECONOMY;Domestic;5;FIVE;GREEN;FORD;GA;FORD.ESCORT
TRAIN;5071;34;NO;69390;FAMILY.MEDIUM;Domestic;5;FIVE;PURPLE;FORD;VA;FORD.TAURUS
TRAIN;5576;67;NO;96392;FAMILY.LARGE;Domestic;9;SEVEN+;BLUE;OLDSMOBILE;VA;OLDSMOBILE.98
TRAIN;5044;5;NO;67225;LUXURY;Domestic;5;FIVE;SILVER;DODGE;AZ;DODGE.INTREPID
TRAIN;4725;22;NO;86116;LUXURY;Domestic;7;SEVEN+;GREEN;CHRYSLER;TX;CHRYSLER.LHS
TRAIN;3328;25;NO;78986;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;BUICK;CA;BUICK.CENTURY
VALIDATE;3791;17;NO;77265;ECONOMY;Import;5;FIVE;WHITE;MAZDA;TX;MAZDA.PROTEGE
TEST;3645;0;NO;96679;FAMILY.LARGE;Domestic;6;SIX;GOLD;BUICK;GA;BUICK.CENTURY
TRAIN;4587;7;NO;61349;FAMILY.LARGE;Domestic;5;FIVE;RED;MERCURY;CA;MERCURY.MYSTIQUE
TEST;6418;2;NO;48974;FAMILY.SMALL;Domestic;2;ONE-THREE;GOLD;FORD;GA;FORD.FOCUS
TRAIN;3857;44;NO;78457;FAMILY.SMALL;Domestic;5;FIVE;WHITE;PONTIAC;TX;PONTIAC.GRAND AM
VALIDATE;4859;13;NO;71075;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;FORD;FL;FORD.CONTOUR
TEST;4430;0;NO;46803;ECONOMY;Domestic;2;ONE-THREE;BLUE;CHEVROLET;FL;CHEVROLET.METRO
VALIDATE;5227;25;NO;50208;ECONOMY;Domestic;2;ONE-THREE;BLUE;FORD;TX;FORD.ESCORT
TRAIN;4177;45;NO;90069;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;CHEVROLET;AZ;CHEVROLET.CORSICA
TRAIN;4672;80;NO;74730;FAMILY.SMALL;Domestic;4;FOUR;WHITE;CHEVROLET;TX;CHEVROLET.CAVALIER
TRAIN;4617;16;NO;47864;ECONOMY;Import;2;ONE-THREE;GOLD;KIA;GA;KIA.SEPHIA
TEST;4602;8;NO;73503;ECONOMY;Domestic;3;ONE-THREE;WHITE;PLYMOUTH;TX;PLYMOUTH.NEON
VALIDATE;5275;11;NO;49483;FAMILY.MEDIUM;Import;3;ONE-THREE;GREEN;HYUNDAI;TX;HYUNDAI.ELANTRA
TEST;5940;27;NO;75769;LUXURY;Domestic;5;FIVE;WHITE;DODGE;CA;DODGE.INTREPID
TRAIN;4281;14;NO;67052;FAMILY.SMALL;Domestic;5;FIVE;PURPLE;PONTIAC;TX;PONTIAC.GRAND AM
TEST;4134;20;NO;85461;LUXURY;Domestic;9;SEVEN+;BLUE;CADILLAC;TX;CADILLAC.DEVILLE
TRAIN;5274;42;NO;51327;FAMILY.MEDIUM;Domestic;7;SEVEN+;GOLD;OLDSMOBILE;FL;OLDSMOBILE.88
VALIDATE;5715;2;NO;93087;FAMILY.MEDIUM;Domestic;6;SIX;RED;CHRYSLER;TX;CHRYSLER.CIRRUS
TRAIN;4625;51;NO;71702;FAMILY.MEDIUM;Domestic;7;SEVEN+;RED;BUICK;GA;BUICK.REGAL
TEST;4864;1;NO;84750;FAMILY.SMALL;Domestic;5;FIVE;GREEN;PONTIAC;GA;PONTIAC.GRAND AM
TEST;4321;1;NO;69639;FAMILY.SMALL;Import;3;ONE-THREE;WHITE;HYUNDAI;GA;HYUNDAI.ELANTRA
VALIDATE;5060;36;NO;82453;FAMILY.MEDIUM;Import;3;ONE-THREE;SILVER;HYUNDAI;AZ;HYUNDAI.SONATA
VALIDATE;5307;1;NO;65602;ECONOMY;Domestic;5;FIVE;GOLD;PLYMOUTH;NV;PLYMOUTH.BREEZE
TEST;4950;17;NO;48517;FAMILY.SMALL;Domestic;4;FOUR;GOLD;MERCURY;CA;MERCURY.TRACER
TRAIN;4827;4;NO;74382;FAMILY.MEDIUM;Domestic;5;FIVE;PURPLE;FORD;VA;FORD.TAURUS
TEST;3978;12;NO;72752;ECONOMY;Domestic;5;FIVE;BLACK;MERCURY;GA;MERCURY.TRACER
TRAIN;6242;44;NO;96243;LUXURY;Import;7;SEVEN+;GREEN;TOYOTA;CA;TOYOTA.CAMRY
TRAIN;5248;40;NO;66472;ECONOMY;Import;5;FIVE;WHITE;NISSAN;GA;NISSAN.SENTRA
VALIDATE;6344;17;NO;101278;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;PONTIAC;CA;PONTIAC.GRAND AM
TRAIN;6539;32;NO;76385;FAMILY.MEDIUM;Domestic;3;ONE-THREE;RED;FORD;TX;FORD.TAURUS
TRAIN;4487;4;NO;73207;FAMILY.MEDIUM;Domestic;3;ONE-THREE;GREEN;DODGE;TX;DODGE.STRATUS
TRAIN;5312;37;NO;94774;FAMILY.LARGE;Domestic;4;FOUR;GREEN;FORD;NM;FORD.CROWN VICTORIA
TRAIN;4225;13;NO;90324;FAMILY.MEDIUM;Domestic;5;FIVE;PURPLE;CHEVROLET;GA;CHEVROLET.LUMINA
TRAIN;6428;74;NO;112066;LUXURY;Import;8;SEVEN+;GOLD;OTHER;CA;INFINITI.J30
TRAIN;4504;52;NO;94830;LUXURY;Import;6;SIX;GREEN;TOYOTA;TX;TOYOTA.COROLLA
TEST;4286;28;NO;73346;FAMILY.LARGE;Domestic;7;SEVEN+;GREEN;CHRYSLER;TX;CHRYSLER.CONCORDE
TEST;4563;2;NO;68409;ECONOMY;Domestic;5;FIVE;BLUE;PONTIAC;TX;PONTIAC.SUNFIRE
TRAIN;4812;71;NO;71519;FAMILY.SMALL;Domestic;5;FIVE;WHITE;DODGE;CA;DODGE.NEON
TRAIN;4991;1;NO;68571;FAMILY.SMALL;Domestic;3;ONE-THREE;RED;PONTIAC;TX;PONTIAC.GRAND AM
TRAIN;4669;9;NO;91928;FAMILY.MEDIUM;Domestic;6;SIX;GREEN;CHRYSLER;TX;CHRYSLER.CIRRUS
TEST;3129;14;NO;79015;FAMILY.SMALL;Domestic;6;SIX;WHITE;CHEVROLET;NM;CHEVROLET.CAVALIER
TRAIN;4038;1;NO;68405;ECONOMY;Domestic;4;FOUR;BLACK;FORD;GA;FORD.ESCORT
TEST;4373;11;NO;75772;FAMILY.SMALL;Domestic;5;FIVE;WHITE;PONTIAC;TX;PONTIAC.GRAND AM
VALIDATE;4684;7;NO;84802;ECONOMY;Import;6;SIX;WHITE;MITSUBISHI;NV;MITSUBISHI.MIRAGE
TRAIN;4425;14;NO;76762;ECONOMY;Import;5;FIVE;BLUE;MAZDA;TX;MAZDA.PROTEGE
TRAIN;6060;87;NO;63902;FAMILY.SMALL;Domestic;2;ONE-THREE;WHITE;DODGE;AZ;DODGE.NEON
TRAIN;5193;17;NO;48267;FAMILY.MEDIUM;Domestic;5;FIVE;GOLD;MERCURY;VA;MERCURY.MYSTIQUE
TRAIN;4426;8;NO;99559;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;DODGE;FL;DODGE.INTREPID
VALIDATE;5293;73;NO;72202;ECONOMY;Domestic;4;FOUR;GREEN;BUICK;NV;BUICK.SKYLARK
TRAIN;4757;9;NO;75275;FAMILY.SMALL;Import;3;ONE-THREE;BLACK;MAZDA;TX;MAZDA.PROTEGE
VALIDATE;5449;84;NO;112281;FAMILY.SMALL;Import;6;SIX;RED;MAZDA;FL;MAZDA.626
TEST;2504;1;NO;102990;ECONOMY;Domestic;8;SEVEN+;BLUE;FORD;VA;FORD.TEMPO
TRAIN;5582;90;NO;72724;FAMILY.MEDIUM;Domestic;7;SEVEN+;GREEN;BUICK;FL;BUICK.LESABRE
TRAIN;5560;28;NO;64020;FAMILY.LARGE;Domestic;6;SIX;BLUE;OLDSMOBILE;NM;OLDSMOBILE.88
VALIDATE;5530;1;NO;76721;FAMILY.MEDIUM;Domestic;3;ONE-THREE;SILVER;CHEVROLET;TX;CHEVROLET.MALIBU
VALIDATE;4430;45;NO;77474;FAMILY.SMALL;Domestic;6;SIX;GREEN;PONTIAC;FL;PONTIAC.GRAND AM
TRAIN;4563;51;NO;65599;ECONOMY;Domestic;7;SEVEN+;RED;DODGE;FL;DODGE.NEON
VALIDATE;4065;27;NO;68886;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;PONTIAC;CA;PONTIAC.GRAND AM
VALIDATE;4107;9;NO;69284;FAMILY.SMALL;Domestic;5;FIVE;GOLD;CHEVROLET;CA;CHEVROLET.CORSICA
TRAIN;4038;11;NO;93727;FAMILY.LARGE;Domestic;7;SEVEN+;GREEN;CHRYSLER;CA;CHRYSLER.CONCORDE
TRAIN;6353;14;NO;40982;FAMILY.MEDIUM;Import;3;ONE-THREE;SILVER;HYUNDAI;AZ;HYUNDAI.SONATA
TEST;4849;50;NO;67624;ECONOMY;Domestic;4;FOUR;BLACK;MERCURY;TX;MERCURY.TRACER
TEST;3105;57;NO;70350;FAMILY.MEDIUM;Domestic;9;SEVEN+;WHITE;CHEVROLET;FL;CHEVROLET.LUMINA
TRAIN;4073;75;NO;92943;FAMILY.MEDIUM;Domestic;5;FIVE;BLUE;CHEVROLET;TX;CHEVROLET.LUMINA
VALIDATE;2257;17;NO;105014;FAMILY.LARGE;Domestic;10;SEVEN+;SILVER;BUICK;VA;BUICK.LESABRE
