Ano,Código,Nome da Disciplina,CH,CR,TU,MF,FA,SF,SE,rga_anonimo,Disciplina,Grupo de Disciplinas,Tipo de Disciplina,Optativa
2012/2,70400727,Programação III,64,4,CC,7.5,0,AP,6,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Programação III,Programação,Computação,Não
2012/3,70400716,Engenharia de Software,96,6,CC1,7.75,8,AP,4,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Engenharia de Software,Engenharia de Software,Computação,Não
2013/1,70400382,Estrutura de Dados I,96,6,CC,7.0,12,AP,2,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2013/1,70400723,Projeto e Análise de Algoritmos,96,6,CC,5.3,9,AP,5,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Projeto e Análise de Algoritmos,Projeto e Análise de Algoritmos,Computação,Não
2013/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,3.0,27,RMF,1,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2013/1,70400720,Sistemas Operacionais,96,6,CC,6.3,6,AP,5,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Sistemas Operacionais,Sistemas Operacionais,Computação,Não
2013/1,72100001,ÁLGEBRA LINEAR I,96,6,CC,5.8,0,AP,5,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Álgebra Linear I,Álgebra Linear,Matemática,Não
2013/2,70400725,Inteligência Artificial,96,6,CC,5.69,7,AP,6,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Inteligência Artificial,Inteligência Artificial,Computação,Não
2013/2,70400726,Redes de Computadores,96,6,CC,5.0,6,AP,6,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Redes de Computadores,Redes de Computadores,Computação,Não
2013/2,70400734,Seminários em Computação,64,4,CC,0.0,62,RMF,8,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Seminários em Computação,Empreendedorismo,Administração,Não
2014/1,70400732,Computação Gráfica,64,4,CC,5.0,0,AP,7,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Computação Gráfica,Computação Gráfica,Computação,Não
2014/1,70401072,Computação Pervasiva (optativa),64,4,CC,4.0,10,RM,0,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Computação Pervasiva,Computação Pervasiva,Computação,Sim
2014/1,72100003,CÁLCULO I,96,6,MAT,5.2,16,AP,2,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Cálculo I,Cálculo,Matemática,Não
2014/1,72100020,ESTATISTICA GERAL,64,4,BMD,5.32,15,AP,2,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Estatística Geral,Estatística,Matemática,Não
2014/1,70400709,Estrutura de Dados II,64,4,CC,6.53,14,AP,3,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2014/1,72000009,FILOSOFIA E METODOLOGIA CIENTÍFICA,64,4,CC,0.0,64,RMF,7,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2014/1,70400729,Programação Paralela e Distribuida,96,6,CC,5.8,0,AP,7,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Programação Paralela e Distribuida,Programação Paralela e Distribuida,Computação,Não
2014/2,72100004,CÁLCULO II,96,6,MAT,0.0,96,RMF,3,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Cálculo II,Cálculo,Matemática,Não
2014/2,72100013,ELETRICIDADE E MAGNETISMO,96,6,EAP,1.4,0,RM,3,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Eletromagnetismo,Eletromagnetismo,Física,Não
2014/2,72100014,ELETRÔNICA BÁSICA,64,4,CC,0.0,64,RMF,0,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Eletrônica Básica,Eletrônica Básica,Física,Não
2014/2,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,MAT,0.0,96,RMF,1,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2015/1,72100004,CÁLCULO II,96,6,EAP,5.3,24,AP,3,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Cálculo II,Cálculo,Matemática,Não
2015/1,72100013,ELETRICIDADE E MAGNETISMO,96,6,LQP,0.0,0,RM,3,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Eletromagnetismo,Eletromagnetismo,Física,Não
2015/1,72100015,EMPREENDEDORISMO,64,4,EAP,5.7,16,AP,0,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Empreendedorismo,Empreendedorismo,Administração,Não
2015/1,70400713,Introdução aos Sistemas de Informação,64,4,CC,1.0,44,RMF,3,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Introdução aos Sistemas de Informação,Introdução aos Sistemas de Informação,Computação,Não
2015/1,72100029,MECÂNICA,96,6,EAP,8.0,0,AP,2,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Mecânica,Mecânica,Física,Não
2015/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,1.0,40,RMF,1,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2015/2,72100005,CÁLCULO III,96,6,CC,0.6,56,RMF,4,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Cálculo III,Cálculo,Matemática,Não
2015/2,72100007,CÁLCULO NUMÉRICO COMPUTACIONAL,64,4,CC,6.25,0,AP,4,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Cálculo Numérico,Cálculo Numérico,Matemática,Não
2015/2,72100013,ELETRICIDADE E MAGNETISMO,96,6,EAP,6.2,0,AP,3,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Eletromagnetismo,Eletromagnetismo,Física,Não
2015/2,72000009,FILOSOFIA E METODOLOGIA CIENTÍFICA,64,4,EAP,0.0,64,RMF,7,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2015/2,72000013,LINGUAGEM BRASILEIRA DE SINAIS,64,4,LG,6.5,8,AP,0,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Libras,Libras,Linguagens,Sim
2015/2,70400734,Seminários em Computação,64,4,CC,6.0,10,AP,8,3faca088a634c08c5955d7f23339e1eb62ea9188f5b9fa1aa99f3c23e67a2fb5,Seminários em Computação,Empreendedorismo,Administração,Não
2021/1,112700001,Cálculo I,96,6,CC,6.34,0,AP,1,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Cálculo I,Cálculo,Matemática,Não
2021/1,112700005,Eletrônica Básica,32,2,CC,7.6,0,AP,1,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Eletrônica Básica,Eletrônica Básica,Física,Não
2021/1,112700006,Geometria Analítica e Vetorial,64,4,CC,8.45,0,AP,1,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2021/1,112700004,Introdução à Computação,32,2,CC,9.69,0,AP,1,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Introdução à Computação,Introdução à Computação,Computação,Não
2021/1,112700003,Lógica Digital,64,4,CC,6.41,0,AP,1,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Lógica Digital,Lógica Digital,Computação,Não
2021/1,112700002,Programação de Computadores,64,4,CC,7.69,0,AP,1,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Programação I,Programação,Computação,Não
2021/2,112700012,Arquitetura de Computadores,64,4,CC,5.18,16,AP,2,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Arquitetura de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2021/2,112700011,Cálculo II,96,6,CC,0.8,36,RMF,2,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Cálculo II,Cálculo,Matemática,Não
2021/2,112700009,Estrutura de Dados I,96,6,CC,1.5,10,RM,2,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2021/2,112700007,Introdução ao Eletromagnetismo,64,4,CC,3.2,28,RMF,2,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Eletromagnetismo,Eletromagnetismo,Física,Não
2021/2,112700010,Laboratório de Lógica Digital,32,2,CC1,3.8,0,RM,2,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Laboratório de Lógica Digital,Lógica Digital,Computação,Não
2021/2,112700008,Matemática Discreta,64,4,CC,5.5,0,AP,2,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Matemática Discreta,Matemática Discreta,Matemática,Não
2022/1,112700017,Estatística Geral,64,4,CC,5.8,16,AP,3,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Estatística Geral,Estatística,Matemática,Não
2022/1,112700014,Laboratório de Arquitetura de Computadores,32,2,CC,2.5,10,RMF,3,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Laboratório de Arquitetura de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2022/1,112700018,Programação II,64,4,CC,2.8,44,RMF,3,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Programação II,Programação,Computação,Não
2022/2,112700023,Banco de Dados,64,4,CC,0.0,8,RM,4,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Banco de Dados,Banco de Dados,Computação,Não
2022/2,112700021,Engenharia de Software,64,4,CC,3.37,32,RMF,4,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Engenharia de Software,Engenharia de Software,Computação,Não
2022/2,112700009,Estrutura de Dados I,96,6,CC,0.0,0,RM,2,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2022/2,112700024,Linguagens Formais e Autômatos,64,4,CC,0.82,2,RM,4,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2022/2,112700019,Organização de Computadores,64,4,CC,0.5,24,RMF,4,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Organização de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2022/2,112700022,Programação III,64,4,CC,2.55,48,RMF,4,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Programação III,Programação,Computação,Não
2022/2,112700025,Álgebra Linear I,64,4,CC,9.2,0,AP,4,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Álgebra Linear I,Álgebra Linear,Matemática,Não
2023/1,112700029,Cálculo Numérico e Computacional,64,4,CC,7.79,0,AP,5,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Cálculo Numérico,Cálculo Numérico,Matemática,Não
2023/1,112700041,Inteligência Artificial,64,4,CC,8.25,0,AP,7,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Inteligência Artificial,Inteligência Artificial,Computação,Não
2023/1,112700018,Programação II,64,4,CC,1.34,52,RMF,3,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Programação II,Programação,Computação,Não
2023/1,112700044,Programação IV,64,4,CC,3.2,24,RMF,7,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Programação IV,Programação,Computação,Não
2023/2,112700097,Aprendizagem em Redes Neurais Profundas (Deep Learning) (OPt),64,4,CC,0.0,0,MA,0,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Aprendizagem em Redes Neurais Profundas (Deep Learning),Inteligência Artificial,Computação,Sim
2023/2,112700023,Banco de Dados,64,4,CC,0.0,0,MA,4,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Banco de Dados,Banco de Dados,Computação,Não
2023/2,112700011,Cálculo II,96,6,CC,0.0,0,MA,2,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Cálculo II,Cálculo,Matemática,Não
2023/2,112700035,Filosofia e Metodologia Científica,64,4,CC,0.0,0,MA,6,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2023/2,112700024,Linguagens Formais e Autômatos,64,4,CC,0.0,0,MA,4,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2023/2,112700033,Paradigmas de Linguagens de Programação,64,4,CC,0.0,0,MA,6,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Paradigmas de Linguagens de Programação,Paradigmas de Linguagens de Programação,Computação,Não
2023/2,112700022,Programação III,64,4,CC,0.0,0,MA,4,448a88e9527b4aa8f863d7444a900a9161f9b4c9e05e1c444ad95efd8d6a31ea,Programação III,Programação,Computação,Não
2010/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,0.0,8,RM,1,15fd5e9b431ca0b5381d6f98e24c400c1593dabe4536c41ae78199b93ab1d77d,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2010/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,0.0,4,RM,1,15fd5e9b431ca0b5381d6f98e24c400c1593dabe4536c41ae78199b93ab1d77d,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2010/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,1.2,0,RM,1,15fd5e9b431ca0b5381d6f98e24c400c1593dabe4536c41ae78199b93ab1d77d,Lógica Digital,Lógica Digital,Computação,Não
2010/1,70400375,Programação I,96,6,CC,1.8,4,RM,1,15fd5e9b431ca0b5381d6f98e24c400c1593dabe4536c41ae78199b93ab1d77d,Programação I,Programação,Computação,Não
2010/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,8.4,4,AP,1,15fd5e9b431ca0b5381d6f98e24c400c1593dabe4536c41ae78199b93ab1d77d,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2021/1,112700001,Cálculo I,96,6,CC,5.0,0,AP,1,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Cálculo I,Cálculo,Matemática,Não
2021/1,112700005,Eletrônica Básica,32,2,CC,9.38,0,AP,1,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Eletrônica Básica,Eletrônica Básica,Física,Não
2021/1,112700006,Geometria Analítica e Vetorial,64,4,CC,6.82,0,AP,1,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2021/1,112700004,Introdução à Computação,32,2,CC,9.62,0,AP,1,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Introdução à Computação,Introdução à Computação,Computação,Não
2021/1,112700003,Lógica Digital,64,4,CC,5.01,0,AP,1,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Lógica Digital,Lógica Digital,Computação,Não
2021/1,112700002,Programação de Computadores,64,4,CC,1.65,0,RM,1,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Programação I,Programação,Computação,Não
2021/2,112700012,Arquitetura de Computadores,64,4,CC,6.34,8,AP,2,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Arquitetura de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2021/2,112700011,Cálculo II,96,6,CC,0.0,52,RMF,2,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Cálculo II,Cálculo,Matemática,Não
2021/2,112700010,Laboratório de Lógica Digital,32,2,CC,4.16,2,RM,2,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Laboratório de Lógica Digital,Lógica Digital,Computação,Não
2021/2,112700024,Linguagens Formais e Autômatos,64,4,CC,5.5,12,AP,4,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2021/2,112700008,Matemática Discreta,64,4,CC,1.0,24,RMF,2,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Matemática Discreta,Matemática Discreta,Matemática,Não
2021/2,112700002,Programação de Computadores,64,4,CC,5.5,8,AP,1,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Programação I,Programação,Computação,Não
2022/1,112700030,Compiladores,64,4,CC,3.69,0,RM,5,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Compiladores,Compiladores,Computação,Não
2022/1,112700075,Design e Programação de Games (Opt),64,4,CC,8.2,0,AP,0,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Design e Programação de Games,Design e Programação de Games (Opt),Computação,Sim
2022/1,112700042,Empreendedorismo,64,4,CC,7.5,12,AP,7,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Empreendedorismo,Empreendedorismo,Administração,Não
2022/1,112700014,Laboratório de Arquitetura de Computadores,32,2,CC,6.91,6,AP,3,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Laboratório de Arquitetura de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2022/1,112700018,Programação II,64,4,CC,6.4,12,AP,3,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Programação II,Programação,Computação,Não
2022/1,112700044,Programação IV,64,4,CC,8.9,12,AP,7,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Programação IV,Programação,Computação,Não
2022/2,112700021,Engenharia de Software,64,4,CC,5.39,8,AP,4,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Engenharia de Software,Engenharia de Software,Computação,Não
2022/2,112700009,Estrutura de Dados I,96,6,CC,5.76,0,AP,2,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2022/2,112700007,Introdução ao Eletromagnetismo,64,4,CC,5.0,12,AP,2,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Eletromagnetismo,Eletromagnetismo,Física,Não
2022/2,112700010,Laboratório de Lógica Digital,32,2,CC,6.56,0,AP,2,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Laboratório de Lógica Digital,Lógica Digital,Computação,Não
2022/2,112700008,Matemática Discreta,64,4,CC,5.89,0,AP,2,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Matemática Discreta,Matemática Discreta,Matemática,Não
2022/2,112700025,Álgebra Linear I,64,4,CC,7.75,0,AP,4,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Álgebra Linear I,Álgebra Linear,Matemática,Não
2023/1,112700030,Compiladores,64,4,CC,5.35,2,AP,5,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Compiladores,Compiladores,Computação,Não
2023/1,112700029,Cálculo Numérico e Computacional,64,4,CC,6.77,12,AP,5,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Cálculo Numérico,Cálculo Numérico,Matemática,Não
2023/1,112700013,Estrutura de Dados II,64,4,CC,4.7,12,RM,3,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2023/1,112700045,Introdução à Computação Gráfica,64,4,CC,5.75,0,AP,7,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Introdução à Computação Gráfica,Computação Gráfica,Computação,Não
2023/1,112700027,Projeto de Software,64,4,CC1,7.13,0,AP,5,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Projeto de Software,Engenharia de Software,Computação,Não
2023/1,112700016,Sistemas Operacionais I,64,4,CC,3.61,8,RM,3,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Sistemas Operacionais I,Sistemas Operacionais,Computação,Não
2023/2,112700023,Banco de Dados,64,4,CC,0.0,0,MA,4,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Banco de Dados,Banco de Dados,Computação,Não
2023/2,112600104,CÁLCULO DIFERENCIAL E INTEGRAL II,96,6,FIP,0.0,0,MA,0,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Cálculo II,Cálculo,Matemática,Não
2023/2,112700035,Filosofia e Metodologia Científica,64,4,CC,0.0,0,MA,6,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2023/2,112700063,Informática Aplicada à Educação (Opt),64,4,CC,0.0,0,MA,0,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Informática Aplicada à Educação,Informática Aplicada à Educação,Computação,Sim
2023/2,112700037,Laboratório de Compiladores,32,2,CC,0.0,0,MA,6,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Laboratório de Compiladores,Compiladores,Computação,Não
2023/2,112700033,Paradigmas de Linguagens de Programação,64,4,CC,0.0,0,MA,6,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Paradigmas de Linguagens de Programação,Paradigmas de Linguagens de Programação,Computação,Não
2023/2,112700022,Programação III,64,4,CC,0.0,0,MA,4,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Programação III,Programação,Computação,Não
2023/2,112700020,Sistemas Operacionais II,64,4,CC,0.0,0,MA,4,c169413cb27fd886e0bc2c91aba66202518d36a3174f8a56cf070b4d7153fa3c,Sistemas Operacionais II,Sistemas Operacionais,Computação,Não
2015/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,0.2,14,RM,0,cfb0dd0500ecd8bea4a6ede4902465b371a2cdfb5ab373d6b3479a6410eb792d,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2015/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,0.0,96,RMF,0,cfb0dd0500ecd8bea4a6ede4902465b371a2cdfb5ab373d6b3479a6410eb792d,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2015/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,2.4,6,RM,0,cfb0dd0500ecd8bea4a6ede4902465b371a2cdfb5ab373d6b3479a6410eb792d,Lógica Digital,Lógica Digital,Computação,Não
2015/1,70400375,Programação I,96,6,CC,3.2,14,RM,0,cfb0dd0500ecd8bea4a6ede4902465b371a2cdfb5ab373d6b3479a6410eb792d,Programação I,Programação,Computação,Não
2015/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,8.0,4,AP,0,cfb0dd0500ecd8bea4a6ede4902465b371a2cdfb5ab373d6b3479a6410eb792d,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2015/2,72100003,CÁLCULO I,96,6,CC,2.3,18,RM,0,cfb0dd0500ecd8bea4a6ede4902465b371a2cdfb5ab373d6b3479a6410eb792d,Cálculo I,Cálculo,Matemática,Não
2015/2,72100020,ESTATISTICA GERAL,64,4,CC,3.5,0,RM,0,cfb0dd0500ecd8bea4a6ede4902465b371a2cdfb5ab373d6b3479a6410eb792d,Estatística Geral,Estatística,Matemática,Não
